Screenshot (163).png,0.0132365,0.020936,0.855524,0.0,0.0,0.000982909,0.0,1.09212e-05,0.000283951,0.0,5.4606e-05,0.000327636,0.0,1.09212e-05,0.00116857,0.000109212,0.00117949,0.00879157,0.000240267,0.000163818,0.000709879,0.0,0.00107028,0.0014416,0.0,0.000622509,0.00127778,0.0,9.82909e-05,0.000196582,0.0,5.4606e-05,4.36848e-05,0.003604,0.00405177,0.000196582,2.18424e-05,6.55272e-05,0.00199858,0.0,2.18424e-05,0.00122318,2.18424e-05,0.000163818,0.00121225,0.0,0.00327636,0.00378966,9.82909e-05,9.82909e-05,0.00366953,0.0,6.55272e-05,0.000163818,0.0,4.36848e-05,8.73697e-05,2.18424e-05,1.09212e-05,0.000349479,0.0,0.000152897,9.82909e-05,0.0,0.00161634,0.000109212,0.0,0.0,4.36848e-05,6.55272e-05,0.0,0.000283951,0.000109212,1.09212e-05,0.000229345,0.0,0.0,0.000251188,0.0,8.73697e-05,0.00399716,0.0,0.000578824,0.000556982,5.4606e-05,0.000120133,0.000688036,0.0,5.4606e-05,0.000895539,1.09212e-05,3.27636e-05,0.00027303,1.09212e-05,0.000152897,0.000283951,3.27636e-05,0.000185661,0.000425927,0.000283951,0.00113581,0.000644351,0.0,0.000229345,0.000371321,0.000305794,0.00150713,0.00104844,0.0,0.0,1.09212e-05,0.0,1.09212e-05,0.00218424,0.0,0.0,1.09212e-05,0.0,0.000109212,0.000196582,0.0,0.000218424,9.82909e-05,5.4606e-05,7.64485e-05,0.0,3.27636e-05,5.4606e-05,0.0,1.09212e-05,1.09212e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27636e-05,0.000425927,0.00964343,0.000229345,0.000338557,0.00982909,8.73697e-05,0.000491454,0.0126795,0.000131054,0.00219516,0.516016,0.0,0.000196582,0.0118495,0.0,0.000294873,0.00318899,0.0,0.000163818,0.000939224,0.0,0.0007208,0.00570087,0.0,0.000502376,0.00295965,0.0,0.000294873,0.0019549,0.0,0.000185661,0.000229345,0.000491454,0.00373505,0.00090646,5.4606e-05,0.00124502,0.0142194,6.55272e-05,0.00120133,0.00559166,4.36848e-05,0.00146344,0.00338557,5.4606e-05,0.00140884,0.0007208,0.00114673,0.00830012,0.000491454,0.000469612,0.00460875,0.000502376,0.000141976,0.000327636,0.0,0.0,0.00787419,0.0,0.0,0.00235898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00190029,0.000731721,0.0,0.0,1.09212e-05,0.000141976,0.0,0.0,0.0,0.0,8.73697e-05,0.0,0.0,4.36848e-05,0.0,0.0,0.0,0.0,0.0,1.09212e-05,0.0,7.64485e-05,8.73697e-05,0.0,0.0,9.82909e-05,0.0,0.0,0.000240267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00334189,0.00126686,0.0,0.0,0.0,0.0,0.0,1.09212e-05,0.0,0.0,2.18424e-05,0.0,0.0,3.27636e-05,0.0,8.73697e-05,3.27636e-05,0.0,0.0,0.0,0.0,0.000240267,3.27636e-05,0.0,0.0,0.000120133,0.0,0.0,0.000928303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36848e-05,0.000567903,0.0,0.00316949,0.0143135,0.844477,0.0,0.0,0.0,0.0,1.01586e-05,0.0,0.0,5.07932e-05,0.0,0.0,2.03173e-05,0.000182855,0.0,0.000325076,0.00207236,0.0,1.01586e-05,0.00156443,0.0,0.000487615,8.12691e-05,0.0,4.06345e-05,0.000121904,0.0,7.11105e-05,4.06345e-05,0.0,8.12691e-05,1.01586e-05,0.000772056,0.000853325,5.07932e-05,0.0,0.0,0.000132062,0.0,0.0,0.0411628,0.0,0.0,0.0,0.0,0.00210284,0.000121904,0.0,1.01586e-05,7.11105e-05,0.0,0.0,0.0,0.0,1.01586e-05,0.0,0.0,0.0,2.03173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000162538,0.0,0.0,0.0,0.0,1.01586e-05,0.0,1.01586e-05,0.000457139,1.01586e-05,0.000538408,4.06345e-05,1.01586e-05,0.0,4.06345e-05,0.0,6.09518e-05,0.000233649,0.000121904,3.04759e-05,4.06345e-05,2.03173e-05,0.000162538,7.11105e-05,0.0,8.12691e-05,0.000142221,9.14277e-05,0.000304759,0.000162538,0.0,1.01586e-05,0.000121904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000243807,0.0,2.03173e-05,2.03173e-05,0.0,4.06345e-05,7.11105e-05,0.0,0.000193014,4.06345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01586e-05,2.03173e-05,4.06345e-05,0.0,0.00112761,8.12691e-05,0.000213331,0.016071,2.03173e-05,0.000629835,0.53346,0.000162538,6.09518e-05,0.00918341,0.0,0.000284442,0.000426663,0.0,2.03173e-05,3.04759e-05,0.0,2.03173e-05,0.000609518,0.0,0.0,0.000325076,0.0,3.04759e-05,0.0002946,0.0,0.0,0.0,0.000193014,0.000812691,1.01586e-05,2.03173e-05,2.03173e-05,0.00114793,2.03173e-05,2.03173e-05,0.000883801,3.04759e-05,4.06345e-05,0.000812691,1.01586e-05,0.000243807,0.000101586,0.0,0.000782215,0.0,4.06345e-05,0.000751739,0.0,8.12691e-05,0.0,0.0,0.0,0.000345394,0.0,0.0,0.00209268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000528249,3.04759e-05,0.0,0.0,0.0,5.07932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000426663,0.000101586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12691e-05,6.09518e-05,0.0,0.0,0.0,0.0,0.000111745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192322,0.945865,0.0,0.0,0.000492376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000147713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000128018,0.0,0.0,0.000187103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00292471,0.00265883,0.000620394,0.0,0.000236341,0.00113247,0.0,0.00186118,0.000285578,0.0,0.196212,5.90851e-05,0.0,0.00187103,1.9695e-05,9.84752e-05,3.93901e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86277e-05,0.0,0.0,0.257759,0.0,0.0,0.0,9.84752e-06,0.00111277,0.0,0.0,0.000384053,0.0,0.0,0.000324968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000315121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000315121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119424,0.0157788,0.957134,0.000123755,2.06259e-05,0.0014335,3.09388e-05,0.0,0.000402205,8.25036e-05,2.06259e-05,0.000618777,6.18777e-05,3.09388e-05,0.001351,1.03129e-05,0.000113442,0.00895164,9.28165e-05,6.18777e-05,0.000309388,0.000134068,0.000360953,0.00172226,0.000103129,0.000134068,0.00333108,5.15647e-05,1.03129e-05,0.000103129,4.12518e-05,0.0,9.28165e-05,0.00220697,0.0025473,0.00161913,0.0,0.0,0.00124787,1.03129e-05,0.0,0.001516,5.15647e-05,6.18777e-05,0.00157788,6.18777e-05,1.03129e-05,0.0023926,0.000103129,0.00115505,0.00381579,0.000103129,7.21906e-05,0.00114474,8.25036e-05,1.03129e-05,0.00106223,0.00017532,0.000134068,0.00052596,1.03129e-05,0.000134068,0.00252667,1.03129e-05,8.25036e-05,2.06259e-05,0.0,0.0,0.0,0.0,0.000639403,0.000195946,0.0,4.12518e-05,6.18777e-05,0.0,0.0,0.000185633,1.03129e-05,1.03129e-05,0.00052596,4.12518e-05,3.09388e-05,0.0008766,4.12518e-05,1.03129e-05,0.000660028,0.000123755,9.28165e-05,7.21906e-05,3.09388e-05,8.25036e-05,1.03129e-05,0.0,3.09388e-05,7.21906e-05,0.0,0.0,5.15647e-05,0.0,4.12518e-05,1.03129e-05,0.0,7.21906e-05,3.09388e-05,0.0,0.000257824,0.00080441,0.0,0.0,0.0,0.0,0.0,3.09388e-05,4.12518e-05,0.0,5.15647e-05,2.06259e-05,0.0,0.000288762,0.0,7.21906e-05,1.03129e-05,4.12518e-05,1.03129e-05,2.06259e-05,2.06259e-05,4.12518e-05,1.03129e-05,1.03129e-05,2.06259e-05,0.0,0.0,1.03129e-05,0.0,6.18777e-05,0.000402205,0.0,8.25036e-05,0.00052596,0.0,1.03129e-05,0.0,0.0,0.000165007,0.00218634,0.000360953,0.0146856,0.0,0.00808535,0.000103129,0.0,0.000587838,5.15647e-05,2.06259e-05,0.18257,1.03129e-05,4.12518e-05,0.00027845,0.000123755,0.000216572,0.00193883,7.21906e-05,0.00045377,0.00471302,7.21906e-05,9.28165e-05,0.00173257,0.000103129,3.09388e-05,0.00142319,8.25036e-05,5.15647e-05,0.000206259,0.000247511,0.000206259,0.00017532,0.222687,0.00283606,0.00391892,0.000556899,0.000144381,0.00159851,0.0,0.0,0.000319701,1.03129e-05,0.0,3.09388e-05,1.03129e-05,2.06259e-05,0.000330014,3.09388e-05,0.00134068,4.12518e-05,1.03129e-05,0.000608464,7.21906e-05,2.06259e-05,0.000288762,9.28165e-05,1.03129e-05,0.00774502,0.0,1.03129e-05,2.06259e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00411486,0.00128912,0.0,3.09388e-05,0.0,0.0,2.06259e-05,0.0,0.0,1.03129e-05,1.03129e-05,0.0,3.09388e-05,0.0,0.0,4.12518e-05,0.0,0.0,2.06259e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.12518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000381579,0.00149538,0.0,0.0,0.0,2.06259e-05,0.0,0.0,0.0,4.12518e-05,0.0,0.0,2.06259e-05,0.0,0.0,3.09388e-05,0.0,0.0,6.18777e-05,0.0,0.0,7.21906e-05,0.0,1.03129e-05,2.06259e-05,0.000165007,4.12518e-05,5.15647e-05,4.12518e-05,5.15647e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.06259e-05,0.000556899,0.0,0.00292702,0.0151541,0.99941,0.0,0.0,0.000126245,0.0,0.0,0.000161314,0.0,3.97439e-05,0.000252491,0.0,4.44197e-05,3.03924e-05,9.35151e-06,7.01363e-05,0.00144481,0.0,1.8703e-05,0.000149624,0.0,0.000114556,0.000591483,0.0,2.10409e-05,0.000879042,0.0,0.0,8.65015e-05,0.0,2.33788e-06,1.63651e-05,0.000483941,0.000900083,0.000458224,0.0,9.35151e-06,9.11773e-05,0.0,1.16894e-05,0.0278815,0.0,7.01363e-06,5.37712e-05,0.0,0.000201058,0.00080423,0.0,2.33788e-06,0.000406791,0.0,4.67576e-06,1.8703e-05,0.0,1.40273e-05,2.80545e-05,0.0,2.33788e-06,2.10409e-05,0.0,7.01363e-06,2.80545e-05,0.0,0.0,3.03924e-05,0.0,2.33788e-06,9.35151e-06,2.57167e-05,3.27303e-05,7.01363e-06,9.35151e-06,7.01363e-06,7.01363e-06,0.0,0.0,5.61091e-05,0.0,2.33788e-06,8.88394e-05,2.33788e-06,6.54606e-05,7.94879e-05,1.16894e-05,0.0,5.61091e-05,0.0,0.0,6.07848e-05,0.0,2.33788e-06,4.67576e-06,0.0,0.0,1.63651e-05,0.0,0.0,6.07848e-05,1.16894e-05,5.37712e-05,2.80545e-05,0.0,1.16894e-05,1.40273e-05,1.63651e-05,0.000123908,2.33788e-06,0.0,0.0,4.67576e-06,0.0,0.0,3.27303e-05,0.0,7.01363e-06,8.65015e-05,0.0,0.0,0.000327303,0.0,4.67576e-06,1.8703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63651e-05,0.0,0.0,5.37712e-05,0.00266051,4.67576e-06,0.0,0.00210409,0.0,1.8703e-05,0.000392764,0.0,3.97439e-05,0.0115608,0.0,9.35151e-06,0.000500306,0.0,1.8703e-05,0.000855663,0.0,3.03924e-05,0.000329641,0.0,0.000388088,0.000677985,0.0,5.61091e-05,0.00129051,0.0,9.35151e-06,0.000296911,0.0,1.16894e-05,3.03924e-05,0.000142611,0.000575118,0.000610186,0.0,9.35151e-06,0.00254595,0.0,2.33788e-06,9.11773e-05,0.0,2.33788e-06,3.50682e-05,0.0,0.0,8.41636e-05,0.0,0.0003086,5.8447e-05,2.33788e-06,0.000196382,5.14333e-05,0.0,4.67576e-06,0.000133259,0.0,0.000949179,2.80545e-05,0.0,0.000175341,4.44197e-05,0.0,0.0,9.81909e-05,0.0,0.0,0.0,0.00045121,0.000268856,6.77985e-05,0.0,2.33788e-06,4.67576e-06,0.0,0.0,0.0,0.0,0.000100529,7.01363e-06,0.0,2.33788e-06,7.24742e-05,0.0,0.0,4.90954e-05,0.0,0.0,4.67576e-06,0.0,0.00010988,0.0,0.0,0.000331979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8447e-05,0.00027587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40273e-05,0.0,2.33788e-06,9.35151e-05,0.0,1.40273e-05,4.67576e-06,0.0,4.67576e-06,2.33788e-06,1.16894e-05,1.16894e-05,0.0,0.0,0.000626551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000107542,0.0
